0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+00,2.123627023500338244e-14
1.200000000000000000e+01,4.199937956280989593e-12
1.500000000000000000e+01,7.538209419312114295e-11
1.800000000000000000e+01,2.104585998335404933e-09
2.100000000000000000e+01,1.223071803052127342e-07
2.400000000000000000e+01,2.423015503989695259e-06
2.700000000000000000e+01,1.776757516596731115e-05
3.000000000000000000e+01,7.192456652426491642e-05
3.300000000000000000e+01,2.002470878997667794e-04
3.600000000000000000e+01,4.331488577190791998e-04
3.900000000000000000e+01,7.832666098190893414e-04
4.200000000000000000e+01,1.240843866196333998e-03
4.500000000000000000e+01,1.777831709110103652e-03
4.800000000000000000e+01,2.356201514592490623e-03
5.100000000000000000e+01,2.936939159121313304e-03
5.400000000000000000e+01,3.486461562313120707e-03
5.700000000000000000e+01,3.979806835713507740e-03
6.000000000000000000e+01,4.401320330813302331e-03
6.300000000000000000e+01,4.743576155572921081e-03
6.600000000000000000e+01,5.005623425585073970e-03
6.900000000000000000e+01,5.191070815489814451e-03
7.200000000000000000e+01,5.306327335568957609e-03
7.500000000000000000e+01,5.359436203972309069e-03
7.800000000000000000e+01,5.358969747144918735e-03
8.100000000000000000e+01,5.313269738921704878e-03
8.400000000000000000e+01,5.230412052044451469e-03
8.700000000000000000e+01,5.117664072571893874e-03
9.000000000000000000e+01,4.981548726954410436e-03
9.300000000000000000e+01,4.827642968267910339e-03
9.600000000000000000e+01,4.660634744558100374e-03
9.900000000000000000e+01,4.484743153091880555e-03
1.020000000000000000e+02,4.303302107614362035e-03
1.050000000000000000e+02,4.119069687574757922e-03
1.080000000000000000e+02,3.934406869624918618e-03
1.110000000000000000e+02,3.751092215633927088e-03
1.140000000000000000e+02,3.570573608569430155e-03
1.170000000000000000e+02,3.394018146304265092e-03
1.200000000000000000e+02,3.222293675710211081e-03
1.230000000000000000e+02,3.056032807752829226e-03
1.260000000000000000e+02,2.895697317855313278e-03
1.290000000000000000e+02,2.741571053579888294e-03
1.320000000000000000e+02,2.593770492287904034e-03
1.350000000000000000e+02,2.452276473543471558e-03
1.380000000000000000e+02,2.317005996592682530e-03
1.410000000000000000e+02,2.187858140270087202e-03
1.440000000000000000e+02,2.064727692102491779e-03
1.470000000000000000e+02,1.947504207207934263e-03
1.500000000000000000e+02,1.836063403606620972e-03
1.530000000000000000e+02,1.730262993708729007e-03
1.560000000000000000e+02,1.629943577521750057e-03
1.590000000000000000e+02,1.534930226435898349e-03
1.620000000000000000e+02,1.445033528744877824e-03
1.650000000000000000e+02,1.360053370414707761e-03
1.680000000000000000e+02,1.279782818851516249e-03
1.710000000000000000e+02,1.204014341345079802e-03
1.740000000000000000e+02,1.132536562002806882e-03
1.770000000000000000e+02,1.065142376746277446e-03
1.800000000000000000e+02,1.001627941043033154e-03
1.830000000000000000e+02,9.417937998213836166e-04
1.860000000000000000e+02,8.854473706298822888e-04
1.890000000000000000e+02,8.324002314403130534e-04
1.920000000000000000e+02,7.824712930711484821e-04
1.950000000000000000e+02,7.354862755637743121e-04
1.980000000000000000e+02,6.912839069847591085e-04
2.010000000000000000e+02,6.497091306868334757e-04
2.040000000000000000e+02,6.106134198158990343e-04
2.070000000000000000e+02,5.738482280264853470e-04
2.100000000000000000e+02,5.392811456690507852e-04
2.130000000000000000e+02,5.067835516925525523e-04
2.160000000000000000e+02,4.762337033206655475e-04
2.190000000000000000e+02,4.475165988634844804e-04
2.220000000000000000e+02,4.205234944022438748e-04
2.250000000000000000e+02,3.951521734273047036e-04
2.280000000000000000e+02,3.713062104774991030e-04
2.310000000000000000e+02,3.488944766714353798e-04
2.340000000000000000e+02,3.278320677176064396e-04
2.370000000000000000e+02,3.080381468853781086e-04
2.400000000000000000e+02,2.894369083093876766e-04
2.430000000000000000e+02,2.719573135455038764e-04
2.460000000000000000e+02,2.555319615173274315e-04
2.490000000000000000e+02,2.400975862459617033e-04
2.520000000000000000e+02,2.255945937586348923e-04
2.550000000000000000e+02,2.119671321151149078e-04
2.580000000000000000e+02,1.991620642474780940e-04
2.610000000000000000e+02,1.871300269350562962e-04
2.640000000000000000e+02,1.758243968063335214e-04
2.670000000000000000e+02,1.652010797598200520e-04
2.700000000000000000e+02,1.552192809437509080e-04
2.730000000000000000e+02,1.458401665835876084e-04
2.760000000000000000e+02,1.370274295393022264e-04
2.790000000000000000e+02,1.287470539628014505e-04
2.820000000000000000e+02,1.209669285360522533e-04
2.850000000000000000e+02,1.136569460931597720e-04
2.880000000000000000e+02,1.067887285983002582e-04
2.910000000000000000e+02,1.003354882443861719e-04
2.940000000000000000e+02,9.427225605535067741e-05
2.970000000000000000e+02,8.857519120139394910e-05
