0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+01,2.976345918304819880e-09
1.200000000000000000e+02,7.543997600409789065e-09
1.800000000000000000e+02,1.690568143778763895e-08
2.400000000000000000e+02,3.529267471090175506e-08
3.000000000000000000e+02,7.028565405037840991e-08
3.600000000000000000e+02,1.352806144314820855e-07
4.200000000000000000e+02,2.536711204587571809e-07
4.800000000000000000e+02,4.658931581007253653e-07
5.400000000000000000e+02,8.412174853757514325e-07
6.000000000000000000e+02,1.497374887808860891e-06
6.600000000000000000e+02,2.633047316663761422e-06
7.200000000000000000e+02,4.581413962518129544e-06
7.800000000000000000e+02,7.898050660559600771e-06
8.400000000000000000e+02,1.350482195124369770e-05
9.000000000000000000e+02,2.292487316747370853e-05
9.600000000000000000e+02,3.866328474721259032e-05
1.020000000000000000e+03,6.481405700869642195e-05
1.080000000000000000e+03,1.080384468833337077e-04
1.140000000000000000e+03,1.791571990996784953e-04
1.200000000000000000e+03,2.956867650246448984e-04
1.260000000000000000e+03,4.858788627482509589e-04
1.320000000000000000e+03,7.951502883051307473e-04
1.380000000000000000e+03,1.296274805854603571e-03
1.440000000000000000e+03,2.105456875411598153e-03
1.500000000000000000e+03,3.407492785530066588e-03
1.560000000000000000e+03,5.494645664662666310e-03
1.620000000000000000e+03,8.825170199914725636e-03
1.680000000000000000e+03,1.410666407814731640e-02
1.740000000000000000e+03,2.240033186562382511e-02
1.800000000000000000e+03,3.521003499092240779e-02
1.860000000000000000e+03,5.444585322632699426e-02
1.920000000000000000e+03,8.206251741844136638e-02
1.980000000000000000e+03,1.192447663824536402e-01
2.040000000000000000e+03,1.654670052478363074e-01
2.100000000000000000e+03,2.182390017490433987e-01
2.160000000000000000e+03,2.739470386916064704e-01
2.220000000000000000e+03,3.291306699140935654e-01
2.280000000000000000e+03,3.813341745442002106e-01
2.340000000000000000e+03,4.292395962342195892e-01
2.400000000000000000e+03,4.723976742098975334e-01
2.460000000000000000e+03,5.108983383080037965e-01
2.520000000000000000e+03,5.451012149566883958e-01
2.580000000000000000e+03,5.754676035240704479e-01
2.640000000000000000e+03,6.024736360978707461e-01
2.700000000000000000e+03,6.265609067706714441e-01
2.760000000000000000e+03,6.481225237856530486e-01
2.820000000000000000e+03,6.674997055595491835e-01
2.880000000000000000e+03,6.849852288500619668e-01
2.940000000000000000e+03,7.008228232413906689e-01
3.000000000000000000e+03,7.152288729201941031e-01
3.060000000000000000e+03,7.283782780613474728e-01
3.120000000000000000e+03,7.404225517017450908e-01
3.180000000000000000e+03,7.514914387097914039e-01
3.240000000000000000e+03,7.616958719708838421e-01
3.300000000000000000e+03,7.711310622618822164e-01
3.360000000000000000e+03,7.798787242941174203e-01
3.420000000000000000e+03,7.880109599175660895e-01
3.480000000000000000e+03,7.955884955019560945e-01
3.540000000000000000e+03,8.026648583769399048e-01
3.600000000000000000e+03,8.092891292558709315e-01
3.660000000000000000e+03,8.155017463094968999e-01
3.720000000000000000e+03,8.213391699180462302e-01
3.780000000000000000e+03,8.268342394317467203e-01
3.840000000000000000e+03,8.320157793666071999e-01
3.900000000000000000e+03,8.369095281453238222e-01
3.960000000000000000e+03,8.415384510673767915e-01
4.020000000000000000e+03,8.459235648625608173e-01
4.080000000000000000e+03,8.500832180936515048e-01
4.140000000000000000e+03,8.540338290769616814e-01
4.200000000000000000e+03,8.577911195875941308e-01
4.260000000000000000e+03,8.613686483592939425e-01
4.320000000000000000e+03,8.647786990189942902e-01
